846	0
847	1
848	0
849	0
850	1
851	0
852	0
853	1
854	0
855	0
856	0
857	1
858	1
859	1
860	0
861	1
862	1
863	0
864	0
865	1
866	1
867	1
868	0
869	0
870	1
871	0
872	1
873	0
874	1
875	0
876	0
877	0
878	0
879	0
880	1
881	0
882	0
883	1
884	1
885	0
886	0
887	0
888	1
889	1
890	1
891	1
892	1
893	1
894	1
895	0
896	1
897	0
898	1
899	1
900	1
901	0
902	0
903	1
904	1
905	1
906	1
907	0
908	1
909	0
910	1
911	1
912	0
913	1
914	0
915	1
916	1
917	0
918	0
919	0
920	0
921	0
922	1
923	1
924	0
925	0
926	1
927	1
928	1
929	1
930	0
931	1
932	1
933	1
934	1
935	1
936	1
937	0
938	1
939	0
940	0
941	0
942	0
943	1
944	0
945	0
946	0
947	1
948	1
949	1
950	1
951	1
952	0
953	1
954	1
955	0
956	0
957	1
958	1
959	0
960	1
961	1
962	0
963	1
964	0
965	1
966	1
967	0
968	1
969	1
970	0
971	1
972	1
973	0
974	1
975	0
976	1
977	1
978	1
979	0
980	1
981	1
982	0
983	1
984	1
985	0
986	1
987	1
988	1
989	1
990	0
991	1
992	1
993	0
994	1
995	0
996	0
997	1
998	1
999	1
1000	0
1001	1
1002	0
1003	0
1004	1
1005	1
1006	0
1007	1
1008	1
1009	1
1010	1
1011	1
1012	1
1013	0
1014	1
1015	1
1016	0
1017	1
1018	1
1019	1
1020	0
1021	1
1022	0
1023	0
1024	1
1025	1
1026	1
1027	0
1028	0
1029	1
1030	0
1031	0
1032	0
1033	1
1034	1
1035	1
1036	1
1037	0
1038	1
1039	1
1040	0
1041	0
1042	1
1043	1
1044	1
1045	1
1046	0
1047	0
1048	0
1049	1
1050	0
1051	1
1052	0
1053	0
1054	1
1055	1
1056	1
1057	0
1058	1
1059	0
1060	1
1061	0
1062	0
1063	0
1064	0
1065	1
1066	1
1067	1
1068	0
1069	1
1070	1
1071	0
1072	1
1073	1
1074	1
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	1
1082	0
1083	1
1084	1
1085	1
1086	0
1087	0
1088	0
1089	1
1090	0
1091	1
1092	1
1093	1
1094	1
1095	1
1096	0
1097	0
1098	1
1099	1
1100	1
1101	1
1102	0
1103	1
1104	0
1105	1
1106	0
1107	1
1108	1
1109	1
1110	0
1111	0
1112	0
1113	0
1114	0
1115	0
1116	1
1117	0
1118	1
1119	1
1120	0
1121	0
1122	1
1123	1
1124	0
1125	0
1126	0
1127	1
1128	0
1129	1
1130	1
1131	0
1132	0
1133	1
1134	0
1135	0
1136	0
1137	1
1138	1
1139	0
1140	0
1141	1
1142	1
1143	1
1144	0
1145	0
1146	0
1147	0
1148	1
1149	1
1150	1
1151	0
1152	0
1153	0
1154	1
1155	0
1156	0
1157	0
1158	0
1159	0
1160	1
1161	1
1162	0
1163	1
1164	1
1165	1
1166	0
1167	1
1168	1
1169	0
1170	0
1171	1
1172	0
1173	1
1174	0
1175	0
1176	1
1177	1
1178	1
1179	0
1180	0
1181	0
1182	1
1183	0
1184	1
1185	1
1186	0
1187	1
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	1
1195	0
1196	0
1197	1
1198	1
1199	0
1200	1
1201	1
1202	0
1203	0
1204	1
1205	0
1206	1
1207	0
1208	1
1209	1
1210	1
1211	1
1212	0
1213	0
1214	0
1215	0
1216	1
1217	1
1218	0
1219	0
1220	0
1221	1
1222	0
1223	1
1224	1
1225	0
1226	0
1227	0
1228	1
1229	0
1230	0
1231	1
1232	0
1233	0
1234	1
1235	1
1236	0
1237	0
1238	1
1239	1
1240	1
1241	1
1242	0
1243	1
1244	0
1245	0
1246	0
1247	0
1248	0
1249	1
1250	0
1251	1
1252	0
1253	0
1254	1
1255	1
1256	1
1257	1
1258	0
1259	0
1260	0
1261	1
1262	1
1263	0
1264	1
1265	1
1266	1
1267	1
1268	1
1269	0
1270	1
1271	0
1272	0
1273	1
1274	1
1275	0
1276	0
1277	0
1278	1
1279	1
1280	0
1281	0
1282	1
1283	1
1284	1
1285	1
1286	1
1287	1
1288	0
1289	1
1290	0
1291	0
1292	1
1293	0
1294	1
1295	0
1296	0
1297	1
1298	1
1299	1
1300	1
1301	0
1302	1
1303	1
1304	0
1305	0
1306	1
1307	1
1308	0
1309	1
1310	1
1311	1
1312	0
1313	0
1314	0
1315	1
1316	0
1317	1
1318	1
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	1
1327	1
1328	1
1329	1
1330	0
1331	0
1332	0
1333	1
1334	1
1335	1
1336	1
1337	1
1338	1
1339	0
1340	0
1341	0
1342	1
1343	1
1344	1
1345	0
1346	1
1347	1
1348	1
1349	0
1350	1
1351	0
1352	0
1353	1
1354	1
1355	1
1356	0
1357	0
1358	0
1359	0
1360	0
1361	1
1362	0
1363	1
1364	1
1365	0
1366	1
1367	0
1368	0
1369	0
1370	1
1371	0
1372	1
1373	1
1374	0
1375	1
1376	0
1377	0
1378	1
1379	0
1380	0
1381	1
1382	1
1383	1
1384	0
1385	1
1386	0
1387	1
1388	1
1389	1
1390	1
1391	0
1392	1
1393	1
1394	0
1395	1
1396	1
1397	0
1398	0
1399	1
1400	0
1401	1
1402	1
1403	1
1404	1
1405	0
1406	1
1407	1
1408	0
1409	0
1410	1
1411	0
1412	1
1413	0
1414	1
1415	0
1416	0
1417	0
1418	1
1419	0
1420	0
1421	1
1422	1
1423	0
1424	1
1425	1
1426	1
1427	0
1428	0
1429	0
1430	1
1431	0
1432	1
1433	1
1434	1
1435	1
1436	0
1437	0
1438	1
1439	0
1440	1
1441	1
1442	0
1443	0
1444	0
1445	0
1446	1
1447	0
1448	1
1449	1
1450	1
1451	1
1452	1
1453	1
1454	1
1455	1
1456	0
1457	1
1458	0
1459	0
1460	1
1461	1
1462	0
1463	1
1464	1
1465	0
1466	1
1467	0
1468	1
1469	0
1470	1
1471	0
1472	1
1473	1
1474	1
1475	1
1476	0
1477	0
1478	1
1479	0
1480	1
1481	1
1482	1
1483	1
1484	1
1485	1
1486	0
1487	0
1488	0
1489	0
1490	0
1491	1
1492	0
1493	1
1494	0
1495	0
1496	0
1497	0
1498	0
1499	0
1500	0
1501	0
1502	1
1503	0
1504	1
1505	0
1506	1
1507	1
1508	0
1509	1
1510	1
1511	1
1512	0
1513	0
1514	1
1515	1
1516	1
1517	0
1518	0
1519	1
1520	1
1521	0
1522	0
1523	1
1524	1
1525	0
1526	0
1527	1
1528	0
1529	0
1530	1
1531	1
1532	0
1533	1
1534	1
1535	0
1536	0
1537	1
1538	0
1539	0
1540	1
1541	1
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	1
1549	1
1550	0
1551	0
1552	1
1553	1
1554	0
1555	0
1556	1
1557	1
1558	1
1559	0
1560	1
1561	0
1562	1
1563	0
1564	1
1565	1
1566	0
1567	1
1568	0
1569	1
1570	1
1571	1
1572	0
1573	1
1574	1
1575	0
1576	0
1577	1
1578	0
1579	0
1580	1
1581	0
1582	0
1583	0
1584	1
1585	0
1586	0
1587	0
1588	1
1589	0
1590	0
1591	0
1592	0
1593	0
1594	1
1595	0
1596	1
1597	0
1598	1
1599	1
1600	1
1601	0
1602	0
1603	1
1604	1
1605	1
1606	1
1607	0
1608	1
1609	1
1610	1
1611	0
1612	0
1613	0
1614	0
1615	0
1616	1
1617	0
1618	0
1619	1
1620	1
1621	1
1622	1
1623	0
1624	1
1625	1
1626	0
1627	0
1628	0
1629	1
1630	0
1631	0
1632	0
1633	1
1634	1
1635	0
1636	1
1637	1
1638	1
1639	0
1640	1
1641	1
1642	0
1643	0
1644	1
1645	1
1646	0
1647	1
1648	0
1649	1
1650	1
1651	1
1652	0
1653	0
1654	1
1655	0
1656	1
1657	0
1658	0
1659	1
1660	1
1661	0
1662	0
1663	1
1664	0
1665	1
1666	0
1667	1
1668	1
1669	1
1670	1
1671	0
1672	1
1673	1
1674	1
1675	0
1676	1
1677	0
1678	0
1679	1
1680	1
1681	1
1682	0
1683	1
1684	0
1685	0
1686	0
1687	1
1688	1
1689	0
1690	0
1691	0
1692	0
1693	0
1694	0
1695	1
1696	0
1697	1
1698	1
1699	1
1700	0
1701	0
1702	1
1703	0
1704	0
1705	1
1706	1
1707	1
1708	0
1709	0
1710	1
1711	0
1712	1
1713	1
1714	0
1715	0
1716	0
1717	0
1718	0
1719	1
1720	1
1721	0
1722	1
1723	0
1724	1
1725	1
1726	1
1727	0
1728	0
1729	1
1730	0
1731	1
1732	0
1733	0
1734	1
1735	0
1736	0
1737	0
1738	0
1739	1
1740	0
1741	1
1742	1
1743	0
1744	1
1745	1
1746	1
1747	1
1748	0
1749	1
1750	1
1751	1
1752	1
1753	0
1754	1
1755	1
1756	1
1757	0
1758	1
1759	1
1760	0
1761	0
1762	1
1763	1
1764	0
1765	1
1766	0
1767	1
1768	1
1769	0
1770	1
1771	0
1772	1
1773	0
1774	0
1775	0
1776	1
1777	0
1778	1
1779	1
1780	0
1781	1
1782	1
1783	1
1784	0
1785	1
1786	1
1787	0
1788	0
1789	0
1790	1
1791	0
1792	0
1793	1
1794	1
1795	0
1796	0
1797	0
1798	1
1799	0
1800	1
1801	0
1802	0
1803	1
1804	1
1805	0
1806	1
1807	0
1808	1
1809	0
1810	1
1811	1
1812	1
1813	1
1814	1
1815	1
1816	0
1817	0
1818	0
1819	1
1820	1
1821	1
1822	1
1823	1
1824	1
1825	1
1826	0
1827	0
1828	1
1829	1
1830	0
1831	0
1832	1
1833	0
1834	0
1835	0
1836	1
1837	0
1838	0
1839	1
1840	1
1841	0
1842	0
1843	0
1844	0
1845	1
1846	0
1847	1
1848	1
1849	0
1850	1
1851	1
1852	1
1853	1
1854	1
1855	0
1856	1
1857	1
1858	0
1859	1
1860	1
1861	1
1862	0
1863	0
1864	0
1865	0
1866	0
1867	1
1868	0
1869	0
1870	1
1871	0
1872	1
1873	1
1874	1
1875	1
1876	1
1877	1
1878	1
1879	1
1880	1
1881	1
1882	0
1883	0
1884	1
1885	1
1886	0
1887	0
1888	1
1889	0
1890	0
1891	1
1892	1
1893	1
1894	1
1895	1
1896	0
1897	1
1898	0
1899	1
1900	0
1901	0
1902	1
1903	0
1904	1
1905	0
1906	1
1907	0
1908	1
1909	0
1910	1
1911	1
1912	0
1913	1
1914	0
1915	1
1916	0
1917	1
1918	1
1919	0
1920	1
1921	0
1922	0
1923	0
1924	0
1925	0
1926	0
1927	0
1928	0
1929	0
1930	1
1931	0
1932	1
1933	0
1934	0
1935	0
1936	0
1937	0
1938	0
1939	0
1940	1
1941	0
1942	1
1943	0
1944	1
1945	0
1946	0
1947	1
1948	0
1949	0
1950	1
1951	1
1952	0
1953	0
1954	0
1955	1
1956	1
1957	0
1958	1
1959	1
1960	1
1961	0
1962	1
1963	1
1964	1
1965	1
1966	1
1967	1
1968	0
1969	1
1970	0
1971	0
1972	1
1973	1
1974	0
1975	1
1976	0
1977	1
1978	1
1979	1
1980	1
1981	1
1982	0
1983	0
1984	0
1985	0
1986	1
1987	0
1988	0
1989	1
1990	1
1991	0
1992	1
1993	1
1994	1
1995	1
1996	0
1997	0
1998	1
1999	0
2000	0
2001	0
2002	0
2003	1
2004	0
2005	1
2006	0
2007	1
2008	1
2009	0
2010	1
2011	0
2012	0
2013	1
2014	0
2015	0
2016	0
2017	0
2018	1
2019	0
2020	1
2021	1
2022	1
2023	0
2024	0
2025	1
2026	0
2027	1
2028	1
2029	0
2030	0
2031	1
2032	0
2033	1
2034	1
2035	1
2036	1
2037	0
2038	0
2039	1
2040	0
2041	1
2042	1
2043	1
2044	1
2045	1
2046	1
2047	1
2048	1
2049	0
2050	0
2051	1
2052	1
2053	1
2054	0
2055	1
2056	1
2057	1
2058	1
2059	1
2060	1
2061	0
2062	1
2063	0
2064	1
2065	1
2066	1
2067	1
2068	1
2069	1
2070	1
2071	1
2072	0
2073	1
2074	1
2075	1
2076	0
2077	1
2078	0
2079	1
2080	0
2081	1
2082	1
2083	0
2084	1
2085	0
2086	0
2087	1
2088	1
2089	1
2090	0
2091	0
2092	1
2093	1
2094	0
2095	1
2096	1
2097	1
2098	0
2099	1
2100	1
2101	1
2102	0
2103	0
2104	1
2105	0
2106	0
2107	0
2108	0
2109	1
2110	0
2111	1
2112	0
2113	0
2114	1
2115	1
2116	1
2117	1
2118	0
2119	1
2120	0
2121	0
2122	0
2123	1
2124	0
2125	0
2126	1
2127	1
2128	0
2129	1
2130	0
2131	1
2132	1
2133	0
2134	0
2135	0
2136	1
2137	1
2138	0
2139	1
2140	1
2141	1
2142	0
2143	1
2144	0
2145	1
2146	1
2147	1
2148	0
2149	1
2150	1
2151	0
2152	0
2153	0
2154	1
2155	0
2156	1
2157	0
2158	1
2159	1
2160	0
2161	0
2162	1
2163	0
2164	1
2165	1
2166	1
2167	1
2168	1
2169	0
2170	0
2171	1
2172	0
2173	0
2174	0
2175	1
2176	0
2177	1
2178	0
2179	1
2180	0
2181	0
2182	0
2183	1
2184	0
2185	0
2186	0
2187	1
2188	1
2189	1
2190	0
2191	0
2192	0
2193	1
2194	1
2195	1
2196	0
2197	1
2198	1
2199	0
2200	0
2201	0
2202	0
2203	0
2204	1
2205	1
2206	0
2207	1
2208	0
2209	1
2210	1
2211	1
2212	1
2213	0
2214	0
2215	1
2216	1
2217	0
2218	1
2219	1
2220	1
2221	0
2222	1
2223	1
2224	0
2225	1
2226	1
2227	1
2228	1
2229	0
2230	1
2231	1
2232	0
2233	1
2234	0
2235	0
2236	0
2237	0
2238	0
2239	1
2240	0
2241	0
2242	0
2243	0
2244	1
2245	0
2246	0
2247	1
2248	1
2249	0
2250	0
2251	1
2252	1
2253	1
2254	1
2255	0
2256	1
2257	0
2258	0
2259	1
2260	0
2261	0
2262	1
2263	1
2264	1
2265	0
2266	1
2267	1
2268	0
2269	0
2270	0
2271	0
2272	0
2273	0
2274	0
2275	1
2276	0
2277	1
2278	1
2279	1
2280	1
2281	1
2282	1
2283	1
2284	0
2285	0
2286	1
2287	1
2288	1
2289	1
2290	0
2291	1
2292	0
2293	1
2294	1
2295	0
2296	0
2297	1
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	1
2305	0
2306	1
2307	0
2308	1
2309	0
2310	0
2311	1
2312	0
2313	0
2314	0
2315	0
2316	1
2317	0
2318	1
2319	1
2320	1
2321	0
2322	0
2323	1
2324	1
2325	1
2326	1
2327	1
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	1
2335	0
2336	1
2337	0
2338	0
2339	0
2340	0
2341	1
2342	0
2343	0
2344	0
2345	0
2346	0
2347	1
2348	0
2349	0
2350	1
2351	1
2352	1
2353	1
2354	1
2355	0
2356	1
2357	1
2358	0
2359	0
2360	1
2361	1
2362	0
2363	1
2364	1
2365	0
2366	1
2367	1
2368	1
2369	0
2370	1
2371	1
2372	1
2373	1
2374	0
2375	1
2376	1
2377	0
2378	1
2379	1
2380	1
2381	0
2382	0
2383	1
2384	0
2385	1
2386	0
2387	1
2388	1
2389	1
2390	1
2391	0
2392	1
2393	1
2394	0
2395	0
2396	0
2397	0
2398	1
2399	0
2400	0
2401	0
2402	1
2403	0
2404	1
2405	1
2406	1
2407	0
2408	0
2409	1
2410	0
2411	0
2412	1
2413	0
2414	1
2415	0
2416	1
2417	1
2418	0
2419	0
2420	0
2421	0
2422	0
2423	1
2424	1
2425	0
2426	0
2427	1
2428	1
2429	1
2430	0
2431	1
2432	0
2433	1
2434	0
2435	1
2436	0
2437	1
2438	1
2439	0
2440	1
2441	0
2442	0
2443	0
2444	0
2445	0
2446	0
2447	1
2448	1
2449	1
2450	1
2451	1
2452	0
2453	0
2454	1
2455	1
2456	1
2457	0
2458	0
2459	0
2460	1
2461	0
2462	1
2463	1
2464	0
2465	0
2466	1
2467	1
2468	1
2469	1
2470	0
2471	0
2472	0
2473	0
2474	0
2475	1
2476	1
2477	0
2478	1
2479	1
2480	0
2481	1
2482	1
2483	0
2484	0
2485	0
2486	1
2487	0
2488	0
2489	1
2490	0
2491	1
2492	1
2493	1
2494	1
2495	1
2496	1
2497	1
2498	1
2499	0
2500	0
2501	0
2502	0
2503	0
2504	0
2505	0
2506	1
2507	0
2508	1
2509	0
2510	1
2511	0
2512	0
2513	1
2514	1
2515	0
2516	0
2517	1
2518	0
2519	1
2520	1
2521	1
2522	1
2523	1
2524	0
2525	1
2526	1
2527	1
2528	1
2529	1
2530	0
2531	1
2532	0
2533	1
2534	0
2535	0
2536	1
2537	1
2538	1
2539	0
2540	1
2541	1
2542	1
2543	1
2544	0
2545	0
2546	1
2547	0
2548	1
2549	0
2550	1
2551	0
2552	0
2553	1
2554	0
2555	0
2556	1
2557	0
2558	0
2559	0
2560	0
2561	0
2562	0
2563	0
2564	1
2565	1
2566	1
2567	0
2568	0
2569	0
2570	1
2571	1
2572	0
2573	1
2574	0
2575	0
2576	1
2577	0
2578	0
2579	0
2580	0
2581	0
2582	0
2583	0
2584	0
2585	1
2586	0
2587	0
2588	1
2589	1
2590	0
2591	1
2592	0
2593	1
2594	1
2595	1
2596	1
2597	1
2598	1
2599	1
2600	0
2601	1
2602	1
2603	1
2604	1
2605	1
2606	1
2607	0
2608	0
2609	1
2610	0
2611	0
2612	1
2613	0
2614	0
2615	0
2616	1
2617	1
2618	1
2619	1
2620	0
2621	1
2622	0
2623	0
2624	1
2625	1
2626	1
2627	1
2628	1
2629	1
2630	1
2631	1
2632	0
2633	0
2634	0
2635	0
2636	1
2637	1
2638	1
2639	1
2640	0
2641	0
2642	0
2643	1
2644	0
2645	1
2646	0
2647	0
2648	1
2649	0
2650	0
2651	0
2652	0
2653	0
2654	1
2655	1
2656	1
2657	0
2658	1
2659	0
2660	0
2661	0
2662	0
2663	1
2664	1
2665	0
2666	0
2667	0
2668	0
2669	1
2670	1
2671	1
2672	1
2673	1
2674	1
2675	1
2676	0
2677	1
2678	1
2679	0
2680	1
2681	0
2682	1
2683	1
2684	1
2685	0
2686	1
2687	0
2688	1
2689	0
2690	1
2691	0
2692	1
2693	0
2694	1
2695	0
2696	1
2697	1
2698	1
2699	0
2700	1
2701	1
2702	0
2703	1
2704	1
2705	0
2706	1
2707	1
2708	1
2709	1
2710	0
2711	0
2712	1
2713	1
2714	0
2715	0
2716	0
2717	0
2718	1
2719	0
2720	0
2721	1
2722	0
2723	0
2724	1
2725	1
2726	1
2727	0
2728	0
2729	1
2730	1
2731	0
2732	0
2733	1
2734	1
2735	1
2736	0
2737	1
2738	0
2739	1
2740	0
2741	0
2742	0
2743	1
2744	1
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	1
2753	1
2754	0
2755	1
2756	1
2757	0
2758	1
2759	1
2760	0
2761	1
2762	1
2763	0
2764	0
2765	0
2766	1
2767	1
2768	0
2769	1
2770	0
2771	1
2772	0
2773	1
2774	0
2775	1
2776	1
2777	0
2778	1
2779	1
2780	0
2781	0
2782	1
2783	0
2784	0
2785	1
2786	1
2787	0
2788	1
2789	1
2790	1
2791	0
2792	1
2793	0
2794	1
2795	0
2796	1
2797	1
2798	0
2799	1
2800	1
2801	0
2802	0
2803	1
2804	1
2805	0
2806	1
2807	1
2808	0
2809	0
2810	0
2811	1
2812	1
2813	0
2814	0
2815	1
2816	0
2817	0
2818	0
2819	1
2820	1
2821	1
2822	1
2823	0
2824	1
2825	0
2826	0
2827	1
2828	1
2829	0
2830	0
2831	0
2832	1
2833	0
2834	0
2835	1
2836	0
2837	1
2838	1
2839	1
2840	0
2841	0
2842	0
2843	1
2844	1
2845	0
2846	1
2847	0
2848	1
2849	0
2850	1
2851	0
2852	0
2853	1
2854	1
2855	1
2856	0
2857	0
2858	0
2859	1
2860	1
2861	0
2862	0
2863	1
2864	0
2865	0
2866	0
2867	0
2868	1
2869	1
2870	1
2871	1
2872	1
2873	0
2874	0
2875	0
2876	1
2877	0
2878	1
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	1
2889	1
2890	1
2891	0
2892	0
2893	1
2894	1
2895	0
2896	0
2897	1
2898	0
2899	0
2900	0
2901	0
2902	1
2903	1
2904	0
2905	0
2906	0
2907	1
2908	0
2909	0
2910	0
2911	0
2912	0
2913	1
2914	0
2915	1
2916	0
2917	1
2918	0
2919	1
2920	1
2921	0
2922	1
2923	0
2924	1
2925	0
2926	0
2927	1
2928	0
2929	0
2930	0
2931	1
2932	1
2933	0
2934	0
2935	0
2936	0
2937	0
2938	1
2939	0
2940	0
2941	0
2942	0
2943	0
2944	1
2945	1
2946	1
2947	1
2948	1
2949	0
2950	1
2951	0
2952	0
2953	0
2954	1
2955	0
2956	0
2957	0
2958	1
2959	0
2960	1
2961	0
2962	1
2963	0
2964	0
2965	1
2966	0
2967	1
2968	1
2969	1
2970	1
2971	0
2972	1
2973	1
2974	1
2975	1
2976	0
2977	1
2978	1
2979	1
2980	0
2981	0
2982	1
2983	0
2984	1
2985	1
2986	1
2987	1
2988	1
2989	0
2990	1
2991	1
2992	0
2993	0
2994	1
2995	0
2996	1
2997	0
2998	0
2999	1
